1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-35.99,4.4,5.7,14.79,33.09,28.73,35.23,6.06,37.87,-0.6,static
-35.98,4.42,5.71,14.84,33.13,28.82,35.28,6.11,37.89,-0.6,static
-35.98,4.42,5.69,14.88,33.15,28.9,35.31,6.18,37.9,-0.54,static
-36.0,4.4,5.69,14.88,33.15,28.93,35.33,6.26,37.92,-0.49,static
-36.02,4.39,5.66,14.9,33.11,28.93,35.28,6.29,37.93,-0.49,static
-36.06,4.4,5.62,14.91,33.07,28.94,35.26,6.34,37.91,-0.44,static
-36.01,4.4,5.6,14.91,33.06,28.96,35.24,6.36,37.87,-0.45,static
-35.98,4.36,5.64,14.84,33.07,28.85,35.23,6.29,37.85,-0.47,static
-35.96,4.34,5.68,14.79,33.05,28.78,35.18,6.22,37.82,-0.51,static
-35.97,4.33,5.68,14.78,33.03,28.76,35.16,6.18,37.82,-0.56,static
-35.98,4.29,5.68,14.77,33.01,28.75,35.14,6.15,37.79,-0.57,static
-35.96,4.31,5.65,14.8,33.01,28.78,35.15,6.15,37.84,-0.59,static
-35.92,4.27,5.72,14.75,33.03,28.71,35.12,6.08,37.81,-0.6,static
-35.9,4.28,5.73,14.8,33.09,28.73,35.15,6.07,37.84,-0.61,static
-35.74,4.23,5.92,14.76,33.2,28.63,35.2,5.97,37.87,-0.67,static
-35.74,4.3,5.95,14.84,33.26,28.7,35.27,6.03,37.97,-0.64,static
-35.69,4.32,6.02,14.86,33.28,28.71,35.29,6.02,38.04,-0.67,static
-35.71,4.4,5.95,14.88,33.22,28.69,35.2,5.97,37.97,-0.68,static
-35.7,4.4,5.92,14.87,33.16,28.63,35.08,5.94,37.82,-0.69,static
-35.64,4.37,5.97,14.82,33.21,28.58,35.11,5.92,37.81,-0.69,static
-35.64,4.37,6.01,14.82,33.23,28.58,35.18,5.94,37.85,-0.65,static
-35.69,4.39,6.01,14.83,33.24,28.62,35.2,5.98,37.9,-0.66,static
-35.67,4.36,6.06,14.81,33.33,28.63,35.29,5.99,37.93,-0.65,static
-35.72,4.38,6.04,14.89,33.36,28.73,35.34,6.1,37.98,-0.62,static
-35.74,4.36,6.0,14.93,33.35,28.82,35.37,6.22,37.97,-0.58,static
-35.77,4.32,6.0,14.9,33.34,28.83,35.36,6.27,37.96,-0.53,static
-35.82,4.3,5.98,14.87,33.31,28.82,35.37,6.28,37.99,-0.54,static
-35.79,4.25,5.99,14.79,33.3,28.78,35.37,6.27,37.99,-0.52,static
-35.83,4.26,5.92,14.84,33.31,28.85,35.39,6.33,38.0,-0.49,static
-35.82,4.25,5.88,14.78,33.27,28.78,35.35,6.26,38.0,-0.53,static
