1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
134.59,-73.21,19.11,-62.46,27.54,69.2,34.86,33.96,112.99,-75.38,yoo
133.83,-73.17,19.24,-62.24,27.87,69.25,34.99,34.0,113.27,-75.3,yoo
133.3,-73.2,19.41,-62.16,28.1,69.32,35.1,34.06,113.78,-75.14,yoo
133.25,-73.08,19.23,-62.16,28.09,69.34,35.25,34.08,113.73,-75.32,yoo
133.44,-73.0,18.84,-62.18,27.85,69.48,35.25,34.21,112.72,-75.62,yoo
133.29,-73.06,18.68,-62.23,27.67,69.5,35.08,34.28,111.3,-75.69,yoo
132.83,-73.32,18.8,-62.24,27.65,69.48,34.91,34.36,110.42,-75.35,yoo
131.83,-73.56,19.18,-62.26,27.69,69.45,34.74,34.42,110.87,-75.1,yoo
131.45,-73.62,19.45,-62.33,27.79,69.4,34.62,34.45,111.34,-74.83,yoo
130.5,-73.59,20.02,-62.49,28.2,69.2,34.77,34.29,112.52,-74.75,yoo
130.29,-73.48,20.13,-62.56,28.36,69.1,34.84,34.15,113.07,-74.73,yoo
130.17,-73.33,20.26,-62.69,28.28,69.03,34.82,34.06,113.68,-74.84,yoo
130.23,-73.41,20.05,-62.68,28.33,69.06,34.83,34.09,113.46,-74.91,yoo
129.95,-73.5,20.15,-62.57,28.54,69.09,34.88,34.11,112.98,-74.79,yoo
130.34,-73.54,19.82,-62.48,28.31,69.23,34.8,34.24,112.16,-74.87,yoo
130.42,-73.48,19.72,-62.51,28.48,69.15,34.89,34.12,112.24,-74.95,yoo
130.5,-73.29,19.47,-62.61,28.44,69.17,34.97,34.09,112.28,-75.06,yoo
130.81,-73.2,19.29,-62.74,28.28,69.05,34.99,33.95,112.5,-75.37,yoo
130.97,-73.24,18.93,-62.8,28.3,68.94,35.03,33.82,111.77,-75.69,yoo
131.52,-73.37,18.66,-62.67,27.99,69.09,34.84,33.97,111.41,-75.64,yoo
131.4,-73.64,18.96,-62.46,28.14,69.31,34.81,34.29,110.29,-75.28,yoo
131.7,-74.23,19.06,-62.55,28.53,69.35,34.74,34.45,110.31,-74.77,yoo
131.49,-74.17,19.09,-62.7,28.43,69.35,34.68,34.45,110.09,-74.77,yoo
131.08,-73.95,19.34,-63.03,28.31,69.04,34.72,34.16,111.56,-75.05,yoo
130.51,-73.67,19.69,-63.07,28.38,68.79,34.72,33.92,111.78,-75.13,yoo
130.67,-73.72,19.7,-63.09,28.45,68.73,34.8,33.83,111.85,-75.2,yoo
130.69,-73.62,19.57,-63.16,28.23,68.66,34.73,33.72,112.34,-75.33,yoo
131.01,-73.69,19.26,-63.13,28.03,68.73,34.71,33.76,112.0,-75.45,yoo
131.09,-73.73,19.39,-63.0,27.96,68.85,34.67,33.9,111.35,-75.32,yoo
130.92,-73.84,19.41,-62.93,28.04,68.8,34.64,33.87,111.57,-75.23,yoo
130.76,-73.78,19.77,-62.78,28.27,68.82,34.73,33.91,111.48,-75.12,yoo
130.65,-73.78,19.76,-62.79,28.18,68.9,34.76,34.05,111.47,-75.09,yoo
130.4,-73.67,19.84,-62.92,28.24,68.8,34.86,33.94,112.36,-75.17,yoo
130.16,-73.51,19.89,-62.97,28.23,68.72,34.93,33.92,112.67,-75.12,yoo
130.01,-73.41,19.79,-63.07,28.19,68.67,34.96,33.83,112.85,-75.38,yoo
130.22,-73.38,19.86,-63.19,28.1,68.64,34.96,33.76,113.21,-75.64,yoo
130.54,-73.31,19.39,-63.06,28.08,68.64,35.0,33.71,112.98,-75.83,yoo
130.45,-73.26,19.33,-62.98,28.14,68.63,35.05,33.7,113.28,-75.81,yoo
130.78,-73.43,19.05,-62.89,27.82,68.78,34.81,33.87,112.75,-75.88,yoo
130.65,-73.54,18.93,-62.76,27.79,68.8,34.69,33.91,112.12,-75.89,yoo
129.79,-73.33,19.57,-62.82,27.97,68.77,34.76,33.91,112.92,-75.82,yoo
129.48,-73.21,19.65,-62.82,28.01,68.7,34.83,33.81,113.09,-75.92,yoo
129.54,-73.26,19.73,-62.71,28.08,68.78,34.82,33.86,113.17,-75.78,yoo
129.18,-73.13,19.5,-62.48,27.92,68.96,34.87,33.97,113.19,-75.73,yoo
129.11,-73.21,19.55,-62.33,27.92,69.04,34.84,34.09,112.39,-75.58,yoo
128.32,-73.17,20.01,-62.44,27.92,69.03,34.81,34.12,112.73,-75.41,yoo
127.6,-72.86,20.76,-62.42,28.37,68.86,35.07,34.02,113.53,-74.93,yoo
127.71,-72.98,20.88,-62.46,28.66,68.82,35.13,33.97,114.21,-74.86,yoo
127.9,-72.92,20.55,-62.52,28.66,68.73,35.19,33.84,114.41,-74.97,yoo
128.84,-73.08,19.99,-62.43,28.4,68.86,35.05,33.95,113.41,-75.14,yoo
