1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-52.22,36.91,19.08,30.76,152.1,-12.49,161.16,13.44,152.67,24.59,you
-52.37,36.68,18.93,30.2,152.66,-13.19,161.25,12.63,152.49,23.86,you
-52.08,35.58,18.81,28.85,153.3,-14.41,160.95,11.67,151.86,22.97,you
-51.51,34.45,18.19,26.22,154.8,-16.66,160.98,9.59,151.35,21.05,you
-51.37,34.25,17.05,26.02,155.42,-16.41,161.15,9.78,151.47,21.75,you
-53.02,34.03,15.17,26.63,158.05,-15.72,162.61,9.96,151.96,21.42,you
-54.63,33.98,13.0,27.83,159.54,-14.12,163.71,11.58,152.73,23.06,you
-56.58,33.59,10.67,28.26,161.41,-13.39,164.92,12.43,153.51,23.75,you
-58.13,33.14,8.9,28.7,163.45,-12.99,166.09,12.95,154.16,23.99,you
-59.77,32.66,6.77,28.44,166.01,-13.11,167.67,13.09,154.88,24.2,you
-60.92,31.33,4.14,28.06,166.79,-12.7,168.07,14.5,155.24,26.34,you
-61.87,30.03,3.07,28.25,166.74,-12.04,168.28,16.49,155.56,28.72,you
-62.11,28.9,2.77,28.64,166.43,-11.4,168.08,18.7,155.42,30.83,you
-61.11,27.8,4.54,30.01,164.32,-10.23,166.89,22.1,154.66,34.01,you
-59.15,26.7,6.93,33.12,161.64,-9.93,165.47,24.65,154.02,36.39,you
-57.26,26.52,8.95,33.46,159.86,-10.37,164.69,25.81,153.65,37.53,you
-55.69,26.86,10.62,32.92,158.48,-10.78,163.73,25.89,153.25,37.73,you
-54.74,27.24,11.62,36.55,157.17,-10.37,161.65,26.37,151.23,37.91,you
-53.58,26.13,12.37,39.92,155.71,-10.43,159.51,26.88,149.31,38.17,you
-52.61,25.59,12.34,39.95,154.99,-10.69,158.32,26.79,148.51,38.21,you
-51.91,25.81,12.25,37.94,155.61,-11.39,158.09,25.2,148.2,36.65,you
-50.56,24.51,13.31,36.2,154.93,-11.71,155.56,24.23,145.38,35.35,you
-50.65,23.94,14.19,36.5,155.45,-10.52,155.39,24.34,145.12,35.67,you
-51.63,24.18,14.26,38.62,156.3,-9.82,155.13,24.07,145.03,35.21,you
-51.4,23.6,14.17,38.85,156.72,-9.35,154.7,23.96,144.27,34.99,you
-51.49,23.46,14.05,37.84,156.96,-7.33,155.18,25.13,144.76,35.88,you
-51.99,23.37,14.02,38.72,157.24,-6.69,154.93,25.07,144.41,35.61,you
-52.16,23.18,14.04,38.76,157.18,-5.73,154.5,25.59,143.91,35.84,you
-52.24,23.01,14.34,38.89,157.05,-4.89,154.27,26.37,143.55,36.29,you
-52.27,22.77,14.78,38.61,157.02,-4.17,153.9,26.96,143.12,36.58,you
-52.11,22.63,14.84,38.29,156.71,-3.74,153.46,27.38,142.76,36.86,you
-51.99,22.46,14.87,36.6,156.86,-2.71,153.27,28.15,142.4,37.13,you
