1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
101.12,-23.58,122.25,-70.92,-3.15,-62.23,10.61,-46.1,-4.56,-59.28,how are
101.12,-23.65,122.25,-70.91,-3.03,-62.27,10.58,-46.04,-4.55,-59.23,how are
101.17,-23.62,122.46,-70.95,-3.04,-62.28,10.68,-46.13,-4.37,-59.39,how are
101.2,-23.6,122.44,-70.99,-3.25,-62.27,10.67,-46.23,-4.33,-59.5,how are
101.31,-23.73,122.59,-71.18,-3.53,-62.29,10.65,-46.33,-4.41,-59.57,how are
101.27,-23.69,122.64,-71.23,-3.49,-62.41,10.55,-46.4,-4.55,-59.55,how are
101.17,-23.63,122.51,-71.18,-3.64,-62.38,10.41,-46.41,-4.74,-59.4,how are
101.22,-23.59,122.53,-71.2,-3.84,-62.33,10.24,-46.27,-4.91,-59.23,how are
101.19,-23.38,122.85,-71.23,-3.4,-62.55,10.45,-46.27,-4.63,-59.28,how are
101.1,-23.44,122.82,-71.18,-3.23,-62.78,10.45,-46.33,-4.77,-59.36,how are
101.28,-23.36,123.17,-71.3,-3.45,-62.75,10.35,-46.39,-4.78,-59.53,how are
101.23,-23.18,123.24,-71.24,-3.38,-62.68,10.54,-46.68,-4.65,-59.81,how are
101.11,-23.09,123.58,-71.11,-3.21,-62.74,10.75,-46.78,-4.48,-59.85,how are
101.07,-23.14,123.74,-71.05,-3.17,-62.8,10.85,-46.69,-4.36,-59.7,how are
100.97,-23.14,123.62,-71.1,-3.09,-62.87,11.09,-46.89,-4.21,-59.77,how are
100.82,-23.12,123.64,-70.89,-2.91,-62.85,11.24,-46.78,-4.09,-59.69,how are
100.57,-23.15,123.64,-70.92,-2.72,-63.17,11.23,-47.08,-3.94,-59.92,how are
100.76,-23.19,123.88,-70.98,-3.27,-63.0,10.83,-46.74,-4.24,-59.56,how are
100.69,-23.15,124.29,-70.84,-3.24,-63.0,10.86,-46.91,-4.34,-59.62,how are
100.4,-22.99,124.32,-70.88,-2.86,-63.53,11.06,-47.46,-4.18,-60.2,how are
100.5,-22.97,124.51,-70.83,-2.68,-63.66,11.18,-47.63,-4.1,-60.32,how are
100.45,-22.91,124.4,-70.75,-2.48,-63.57,11.34,-47.6,-3.96,-60.27,how are
100.5,-22.83,124.51,-70.58,-2.41,-63.41,11.53,-47.53,-3.67,-60.24,how are
100.53,-22.65,124.61,-70.39,-2.43,-63.42,11.42,-47.47,-3.73,-60.26,how are
100.71,-22.6,125.01,-70.34,-2.51,-63.61,11.21,-47.49,-4.03,-60.41,how are
100.7,-22.52,124.81,-70.28,-2.04,-63.78,11.46,-47.54,-3.84,-60.55,how are
100.73,-22.59,124.21,-70.07,-1.84,-63.54,11.64,-47.46,-3.54,-60.51,how are
100.83,-22.43,124.27,-69.9,-1.83,-63.33,11.68,-47.24,-3.54,-60.35,how are
100.78,-22.41,124.04,-69.83,-1.85,-63.24,11.58,-47.3,-3.71,-60.48,how are
100.79,-22.41,124.07,-69.86,-2.0,-63.19,11.46,-47.24,-3.87,-60.52,how are
100.87,-22.38,123.98,-69.88,-1.95,-63.11,11.35,-47.16,-3.97,-60.53,how are
100.99,-22.45,123.78,-69.91,-2.08,-63.2,11.1,-47.24,-4.31,-60.62,how are
100.93,-22.4,123.19,-69.88,-2.03,-63.16,10.98,-47.31,-4.48,-60.74,how are
100.93,-22.44,122.89,-69.93,-1.93,-63.22,10.94,-47.41,-4.48,-60.9,how are
101.04,-22.48,123.16,-69.99,-2.01,-63.12,10.98,-47.08,-4.3,-60.69,how are
100.87,-22.42,123.1,-69.87,-1.87,-63.21,11.1,-47.25,-4.28,-60.87,how are
101.06,-22.42,123.29,-69.97,-2.38,-63.06,10.92,-47.09,-4.46,-60.64,how are
101.09,-22.51,122.96,-70.0,-2.33,-62.87,11.02,-46.88,-4.22,-60.47,how are
101.08,-22.49,122.97,-69.98,-2.24,-62.85,11.19,-46.81,-3.98,-60.45,how are
101.06,-22.5,122.9,-69.95,-2.34,-62.67,11.16,-46.68,-4.04,-60.33,how are
101.08,-22.5,122.79,-70.07,-2.48,-62.75,11.05,-46.67,-4.09,-60.25,how are
101.16,-22.54,122.78,-70.14,-2.71,-62.74,10.88,-46.63,-4.23,-60.23,how are
101.08,-22.54,122.91,-70.18,-2.89,-62.93,10.7,-46.69,-4.43,-60.27,how are
101.0,-22.51,122.95,-70.19,-2.94,-63.17,10.7,-46.87,-4.41,-60.41,how are
101.0,-22.52,122.86,-70.36,-3.13,-63.34,10.57,-47.0,-4.53,-60.51,how are
100.99,-22.57,122.76,-70.44,-3.16,-63.28,10.65,-47.02,-4.48,-60.52,how are
101.03,-22.5,123.0,-70.41,-3.36,-63.32,10.56,-47.08,-4.62,-60.56,how are
101.08,-22.58,122.91,-70.53,-3.44,-63.23,10.59,-46.98,-4.57,-60.55,how are
101.2,-22.54,123.42,-70.63,-3.7,-63.49,10.58,-47.14,-4.58,-60.6,how are
101.21,-22.53,123.65,-70.61,-3.86,-63.47,10.5,-47.12,-4.56,-60.45,how are
101.29,-22.54,123.93,-70.71,-4.09,-63.37,10.48,-47.11,-4.51,-60.44,how are
101.21,-22.53,124.0,-70.71,-4.12,-63.34,10.49,-47.19,-4.45,-60.45,how are
101.19,-22.5,123.82,-70.89,-4.6,-63.1,10.16,-47.2,-4.46,-60.46,how are
101.28,-22.71,123.78,-70.92,-4.79,-62.99,9.95,-47.09,-4.67,-60.28,how are
101.34,-22.72,124.3,-70.76,-4.52,-62.96,10.21,-46.87,-4.16,-60.15,how are
101.35,-22.75,124.43,-70.6,-4.18,-62.83,10.44,-46.77,-3.88,-60.06,how are
101.2,-22.65,124.43,-70.38,-3.72,-62.83,10.6,-46.73,-3.77,-60.01,how are
101.12,-22.78,124.2,-70.37,-3.64,-62.78,10.66,-46.67,-3.8,-59.84,how are
101.17,-22.88,124.39,-70.46,-3.71,-62.86,10.46,-46.67,-4.11,-59.78,how are
101.1,-22.89,124.24,-70.4,-3.45,-62.83,10.56,-46.69,-4.15,-59.75,how are
101.01,-22.9,124.12,-70.32,-3.3,-62.81,10.58,-46.67,-4.19,-59.71,how are
100.95,-22.81,123.78,-70.31,-3.17,-62.92,10.69,-46.57,-4.06,-59.7,how are
101.07,-22.88,123.54,-70.4,-3.37,-62.79,10.54,-46.44,-4.29,-59.67,how are
101.15,-22.85,123.39,-70.31,-3.25,-62.72,10.56,-46.25,-4.38,-59.56,how are
101.13,-22.88,123.14,-70.4,-3.35,-62.78,10.33,-46.32,-4.76,-59.58,how are
101.09,-22.95,122.91,-70.53,-3.39,-62.89,10.3,-46.43,-4.88,-59.73,how are
100.98,-22.84,122.77,-70.35,-3.25,-62.86,10.33,-46.3,-4.79,-59.66,how are
100.89,-22.88,122.61,-70.34,-3.33,-62.83,10.28,-46.3,-4.91,-59.69,how are
100.83,-22.93,122.6,-70.48,-3.47,-62.88,10.26,-46.41,-5.01,-59.71,how are
100.94,-23.01,122.96,-70.7,-3.58,-63.05,10.24,-46.54,-5.13,-59.82,how are
101.03,-23.06,123.11,-70.8,-3.72,-63.07,10.12,-46.61,-5.21,-59.9,how are
101.11,-23.07,123.42,-70.89,-3.88,-63.17,10.07,-46.72,-5.24,-60.01,how are
101.11,-23.09,123.45,-70.92,-3.88,-63.2,10.02,-46.79,-5.21,-60.09,how are
101.1,-23.0,123.67,-70.92,-3.8,-63.21,10.08,-46.74,-5.07,-60.05,how are
101.07,-22.93,123.88,-70.82,-3.55,-63.21,10.15,-46.64,-4.98,-59.94,how are
100.95,-22.91,123.62,-70.78,-3.23,-63.07,10.47,-46.43,-4.74,-59.78,how are
101.1,-22.9,124.05,-70.79,-3.25,-63.1,10.47,-46.29,-4.64,-59.62,how are
101.0,-22.85,123.9,-70.81,-3.3,-63.12,10.52,-46.43,-4.67,-59.77,how are
100.99,-22.86,123.91,-70.74,-3.32,-63.19,10.46,-46.49,-4.52,-59.9,how are
101.01,-22.81,124.17,-70.76,-3.42,-63.28,10.41,-46.54,-4.54,-59.95,how are
101.03,-22.73,124.34,-70.76,-3.48,-63.28,10.5,-46.61,-4.35,-59.97,how are
101.05,-22.72,124.25,-70.76,-3.4,-63.19,10.72,-46.64,-4.16,-59.94,how are
101.01,-22.67,124.22,-70.66,-3.19,-63.2,10.88,-46.63,-4.05,-59.88,how are
100.98,-22.63,124.14,-70.57,-2.88,-63.16,11.09,-46.71,-3.94,-59.93,how are
100.91,-22.48,124.14,-70.44,-2.8,-63.3,11.05,-46.72,-4.04,-59.92,how are
