1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-27.95,-31.6,20.49,-69.53,42.9,-55.71,65.43,41.54,69.9,46.87,victory
-27.99,-31.77,19.78,-69.51,42.48,-55.64,65.41,41.89,69.89,47.21,victory
-28.0,-31.93,19.02,-69.2,42.05,-55.6,65.33,41.91,69.79,47.25,victory
-28.02,-31.88,19.41,-69.03,42.25,-55.23,65.37,42.02,69.79,47.31,victory
-27.98,-31.82,19.33,-69.08,42.41,-55.18,65.39,42.22,69.81,47.44,victory
-27.94,-31.85,19.84,-69.15,42.66,-55.11,65.23,42.29,69.72,47.42,victory
-28.03,-31.74,20.08,-68.87,42.92,-54.96,65.1,42.38,69.65,47.45,victory
-28.0,-31.73,19.81,-68.94,42.68,-55.05,65.13,42.42,69.68,47.5,victory
-28.04,-31.72,19.7,-68.64,42.67,-54.85,65.11,42.42,69.66,47.5,victory
-28.06,-31.75,19.7,-68.66,42.79,-54.84,65.03,42.57,69.63,47.72,victory
-28.28,-32.08,18.65,-69.01,41.77,-55.09,64.87,42.75,69.48,48.05,victory
-29.22,-32.14,17.09,-68.09,40.03,-55.22,65.67,42.12,70.37,47.63,victory
-30.85,-31.84,15.51,-67.56,38.71,-55.16,66.89,41.87,71.86,47.3,victory
-31.32,-31.84,15.42,-67.7,38.43,-55.36,66.95,41.89,72.06,47.35,victory
-31.68,-31.89,14.19,-67.96,37.68,-56.22,66.92,41.9,72.03,47.47,victory
-32.3,-32.05,13.19,-68.09,37.56,-56.62,66.65,41.77,71.85,47.35,victory
-32.5,-32.15,12.74,-66.66,36.94,-56.76,66.57,41.78,72.04,47.44,victory
-32.81,-32.64,9.24,-67.64,34.8,-57.16,66.0,42.02,71.82,47.81,victory
-33.39,-32.15,7.78,-67.66,34.32,-57.46,66.7,42.26,72.71,47.94,victory
-33.75,-31.76,6.97,-67.93,34.64,-57.99,67.04,41.81,73.33,47.44,victory
-33.58,-31.5,6.62,-68.49,35.03,-58.89,67.18,41.81,73.61,47.52,victory
-33.42,-30.94,7.52,-68.67,36.71,-59.95,67.62,41.62,73.88,47.39,victory
-33.16,-30.35,8.58,-69.01,38.24,-60.34,67.63,41.73,73.81,47.32,victory
-32.27,-30.05,8.63,-69.46,40.88,-60.31,67.25,42.21,73.28,47.62,victory
-31.89,-30.11,8.7,-68.48,42.56,-59.89,67.16,42.78,72.98,48.01,victory
-31.2,-30.88,7.22,-67.07,42.82,-59.09,66.26,43.08,72.21,48.27,victory
