1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-65.05,-16.68,29.66,22.48,76.58,42.51,79.63,7.32,69.17,-13.48,love
-65.58,-16.63,29.48,22.61,76.83,42.34,79.6,6.94,69.25,-13.97,love
-65.98,-16.79,29.28,22.75,76.93,42.36,79.51,6.77,69.17,-14.32,love
-66.09,-17.03,29.1,22.91,76.98,42.47,79.38,6.77,69.03,-14.47,love
-66.51,-17.47,28.93,22.95,76.86,42.75,79.19,6.83,68.78,-14.62,love
-66.66,-18.06,28.9,23.07,76.88,43.02,79.12,6.96,68.61,-14.68,love
-66.61,-18.45,28.79,23.27,76.87,43.36,79.09,7.47,68.38,-14.32,love
-66.27,-18.84,28.73,23.42,76.81,43.67,79.12,7.94,68.19,-13.9,love
-65.72,-18.9,28.8,23.33,76.48,43.81,79.1,8.3,68.17,-13.37,love
-65.33,-18.59,28.98,23.15,76.3,43.72,79.23,8.35,68.35,-13.05,love
-64.96,-17.89,29.38,22.93,76.26,43.41,79.41,7.95,68.62,-13.17,love
-64.86,-17.5,29.63,22.61,76.15,43.13,79.46,7.69,68.78,-13.25,love
-64.94,-17.34,29.68,22.55,76.13,42.9,79.54,7.41,68.9,-13.41,love
-65.17,-17.51,29.6,22.26,76.09,42.6,79.36,7.24,68.91,-13.6,love
-65.46,-17.69,29.42,22.47,75.99,42.74,79.2,7.28,68.78,-13.62,love
-65.65,-17.92,29.24,22.39,75.94,42.7,79.04,7.51,68.66,-13.61,love
-65.8,-17.98,29.12,22.93,76.06,43.18,78.99,8.02,68.46,-13.29,love
-65.84,-17.68,29.18,23.35,76.49,43.45,79.23,8.03,68.41,-13.4,love
-66.57,-17.09,29.42,23.96,77.63,43.91,79.65,7.85,68.04,-13.46,love
-68.11,-15.96,29.75,25.13,79.77,44.46,80.24,7.38,67.04,-13.67,love
-69.45,-14.58,30.09,26.59,82.01,45.17,80.98,7.1,66.47,-13.59,love
-71.01,-12.3,31.15,28.62,84.75,45.94,82.2,7.12,65.99,-13.07,love
-72.45,-10.73,31.26,30.04,87.08,46.79,82.72,7.07,64.66,-12.52,love
-74.36,-8.69,31.73,32.28,89.5,47.79,83.27,7.7,64.14,-11.73,love
-74.76,-8.01,31.41,32.83,90.32,48.33,83.21,8.9,63.78,-10.52,love
-75.0,-6.95,31.42,33.44,91.04,48.6,83.29,9.62,63.64,-9.87,love
-75.34,-6.61,30.84,33.75,91.33,49.02,82.89,10.7,63.46,-9.08,love
-75.94,-6.51,30.05,34.27,91.62,49.66,82.48,11.75,63.16,-8.26,love
-76.62,-6.14,29.32,35.39,92.46,50.63,82.42,12.72,62.8,-7.41,love
-76.86,-6.35,28.55,36.11,92.58,51.63,82.09,14.4,62.65,-5.96,love
-77.99,-5.6,28.37,37.79,93.89,52.92,82.27,15.75,62.4,-4.72,love
-77.82,-6.26,27.49,38.51,93.94,54.11,81.92,17.81,62.37,-2.95,love
-77.68,-6.44,27.05,39.47,93.89,55.36,81.49,19.85,62.35,-1.32,love
-77.13,-6.72,26.59,39.85,93.84,56.16,81.19,21.76,62.37,0.25,love
-76.57,-6.65,26.35,40.21,93.85,56.82,81.09,23.46,62.45,1.79,love
-76.2,-6.47,26.25,40.81,93.88,57.34,81.01,24.59,62.63,2.84,love
-76.13,-6.36,26.04,40.52,93.85,57.3,80.8,25.22,62.77,3.5,love
-75.83,-6.53,25.79,40.7,93.76,57.5,80.61,26.08,62.95,4.28,love
-75.98,-6.43,25.59,41.23,94.08,57.97,80.51,26.87,62.98,4.9,love
-75.87,-6.7,25.17,41.62,94.17,58.55,80.45,27.76,62.92,5.62,love
-75.81,-6.96,24.94,41.72,94.08,58.75,80.22,28.36,62.9,6.18,love
-75.66,-6.83,24.79,42.09,94.14,59.02,80.16,28.95,62.99,6.6,love
-75.95,-6.91,24.48,42.45,94.52,59.31,80.18,29.39,62.92,6.84,love
-76.01,-7.37,24.14,42.67,94.62,59.58,79.97,29.86,62.79,7.18,love
-75.88,-7.38,23.82,42.94,94.68,59.86,79.77,30.18,62.74,7.39,love
-75.63,-7.71,23.73,43.33,94.62,60.23,79.67,30.79,62.62,7.85,love
-75.73,-7.44,23.72,43.69,94.83,60.54,79.71,30.95,62.65,7.9,love
-75.31,-7.85,23.79,43.31,94.31,60.35,79.44,31.21,62.87,8.01,love
-75.24,-8.23,23.55,43.41,94.16,60.58,79.36,31.48,62.8,8.31,love
-75.0,-8.39,23.72,43.3,93.99,60.46,79.33,31.69,63.0,8.48,love
-74.08,-8.88,23.78,42.59,92.92,59.87,79.14,31.88,63.65,8.42,love
-72.0,-10.51,23.24,40.86,90.22,59.13,78.56,32.38,64.65,8.4,love
-71.15,-11.61,23.03,39.77,88.87,58.74,78.39,32.09,65.08,8.06,love
-71.42,-11.58,23.36,39.77,88.66,58.54,78.64,31.44,65.15,7.56,love
-71.17,-11.45,23.81,39.4,88.31,57.93,78.81,30.65,65.4,6.89,love
-70.84,-11.48,24.26,38.64,88.08,57.14,78.97,29.28,65.56,5.74,love
-70.91,-11.54,24.57,38.0,87.74,56.44,79.04,27.98,65.69,4.55,love
-70.73,-12.51,24.61,37.25,87.22,56.05,79.05,27.09,65.7,3.72,love
-70.59,-12.82,25.03,36.83,86.8,55.59,79.07,26.49,65.81,3.14,love
-70.7,-13.01,25.41,36.44,86.48,55.31,79.23,25.77,65.71,2.54,love
-70.08,-13.1,25.9,35.89,85.78,54.68,79.32,25.2,66.21,2.02,love
-69.66,-13.3,26.21,35.02,85.29,54.02,79.4,23.98,66.18,1.12,love
-69.38,-13.11,26.58,34.17,84.91,52.99,79.45,22.69,66.5,0.07,love
-69.81,-12.92,26.8,33.63,84.92,52.33,79.6,21.12,66.54,-1.37,love
-70.06,-13.25,26.92,33.29,84.82,51.95,79.67,20.04,66.46,-2.37,love
-70.06,-13.4,27.28,33.21,84.74,51.79,79.83,19.42,66.6,-2.98,love
-69.57,-13.9,27.46,32.69,84.23,51.62,79.97,18.95,66.58,-3.41,love
-68.42,-14.35,27.71,31.99,83.07,51.21,79.71,19.15,67.1,-3.35,love
-68.82,-13.93,28.13,31.72,83.68,50.85,80.27,17.3,66.5,-4.62,love
-68.78,-13.82,28.21,31.12,83.18,50.21,80.03,16.51,66.58,-5.24,love
-69.02,-13.67,28.4,31.12,83.25,49.9,80.18,15.71,66.7,-5.94,love
-69.15,-13.6,28.63,31.16,83.5,49.66,80.41,15.11,66.75,-6.6,love
-69.14,-13.82,28.68,30.93,83.41,49.59,80.46,14.68,66.62,-6.99,love
-68.96,-14.35,28.6,30.87,83.21,49.72,80.48,14.63,66.45,-6.99,love
-68.83,-14.24,28.83,30.98,83.09,49.82,80.61,14.64,66.46,-6.83,love
-68.58,-13.89,29.11,30.91,83.1,49.64,80.84,14.31,66.54,-7.05,love
-68.64,-13.55,29.41,30.68,83.13,49.34,80.94,13.71,66.72,-7.57,love
-68.69,-13.37,29.74,30.11,83.11,48.74,81.02,13.02,66.91,-8.12,love
-69.1,-13.31,29.56,29.94,83.12,48.44,80.98,12.45,66.96,-8.56,love
-69.34,-13.42,29.33,29.82,83.05,48.29,80.95,12.24,66.99,-8.87,love
-69.21,-13.74,29.15,29.57,82.87,48.21,80.89,12.0,66.91,-9.1,love
-69.0,-14.26,28.98,29.54,82.6,48.23,80.75,12.2,66.78,-8.97,love
-69.12,-14.05,29.19,29.84,82.98,48.3,80.81,12.2,66.69,-9.01,love
-69.06,-14.28,29.18,29.86,83.08,48.45,80.92,12.33,66.59,-8.9,love
-69.01,-14.77,28.93,29.94,82.87,48.85,80.85,12.65,66.31,-8.53,love
-68.51,-14.75,28.99,29.98,82.66,49.17,80.94,13.11,66.25,-8.02,love
-68.33,-14.82,29.04,29.99,82.34,49.34,80.89,13.5,66.3,-7.66,love
-67.81,-14.31,29.53,29.73,82.27,49.15,81.05,13.36,66.51,-7.53,love
-67.85,-13.81,29.74,29.58,82.51,48.74,81.15,12.97,66.77,-7.85,love
-68.04,-13.55,29.87,29.44,82.62,48.42,81.19,12.48,67.04,-8.34,love
-68.42,-13.63,29.74,29.45,82.65,48.4,81.15,12.37,67.09,-8.51,love
-68.93,-13.86,29.61,29.32,82.73,48.25,81.0,12.3,66.99,-8.78,love
-69.26,-13.95,29.43,29.5,82.92,48.33,80.9,12.29,66.8,-8.84,love
-69.29,-14.28,29.4,29.4,82.86,48.17,80.69,12.36,66.72,-8.91,love
-69.3,-14.13,29.35,29.67,82.99,48.31,80.7,12.55,66.64,-8.76,love
-69.32,-14.34,29.19,29.88,83.02,48.65,80.8,12.9,66.57,-8.52,love
-69.17,-14.81,29.08,29.92,82.89,48.9,80.77,13.32,66.49,-8.17,love
-68.93,-14.67,29.03,29.93,82.79,48.9,80.69,13.46,66.55,-8.04,love
-68.59,-14.45,29.05,29.78,82.73,48.73,80.61,13.38,66.6,-8.05,love
-68.8,-14.55,28.93,29.76,82.62,48.8,80.46,13.42,66.52,-8.0,love
-68.87,-14.42,28.99,29.55,82.57,48.57,80.4,13.22,66.58,-8.2,love
-69.21,-14.37,28.87,29.46,82.69,48.38,80.23,13.13,66.53,-8.38,love
-69.65,-14.3,28.6,29.85,82.8,48.59,80.17,13.05,66.48,-8.65,love
-69.82,-14.68,28.22,29.94,82.83,48.55,80.02,13.19,66.35,-8.64,love
-70.1,-14.9,28.08,30.28,83.02,48.9,79.88,13.52,66.14,-8.45,love
-70.0,-15.28,27.92,30.35,83.08,49.01,79.81,13.76,66.01,-8.4,love
-69.88,-15.54,27.67,30.53,83.07,49.26,79.75,14.22,65.85,-8.09,love
-69.47,-15.68,27.78,30.67,83.01,49.48,79.76,14.52,65.84,-7.8,love
-69.28,-15.34,27.97,30.71,83.14,49.49,79.89,14.52,65.94,-7.68,love
-69.1,-15.24,28.08,30.54,82.97,49.35,79.86,14.49,66.12,-7.58,love
-69.49,-15.1,28.0,30.62,83.06,49.29,79.84,14.26,66.21,-7.81,love
-69.75,-15.15,27.92,30.77,83.17,49.34,79.82,14.23,66.26,-8.0,love
-69.85,-15.31,27.87,30.85,83.36,49.37,79.8,14.38,66.23,-7.93,love
-70.13,-15.43,27.8,31.11,83.57,49.67,79.85,14.61,66.03,-7.81,love
-69.77,-15.96,27.6,31.21,83.28,50.09,79.85,15.15,65.94,-7.36,love
-69.35,-16.13,27.68,31.2,83.07,50.33,79.87,15.59,65.96,-6.86,love
