1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
0.25,-60.71,82.34,21.46,110.55,5.19,92.86,-4.07,102.8,-20.26,thumbs up
0.45,-60.77,82.37,21.53,110.63,5.23,92.96,-4.05,102.8,-20.29,thumbs up
0.68,-60.92,82.34,21.61,110.65,5.28,93.05,-4.05,102.95,-20.29,thumbs up
0.77,-60.9,82.31,21.6,110.66,5.26,93.1,-4.05,103.01,-20.22,thumbs up
0.61,-60.8,82.34,21.59,110.67,5.28,93.11,-4.0,102.92,-20.18,thumbs up
0.74,-60.66,82.36,21.56,110.67,5.27,93.08,-4.06,102.94,-20.31,thumbs up
0.71,-60.73,82.36,21.59,110.69,5.27,93.09,-4.05,102.96,-20.18,thumbs up
0.8,-60.73,82.44,21.51,110.68,5.16,93.12,-4.12,102.97,-20.21,thumbs up
1.11,-60.86,82.34,21.51,110.66,5.17,93.09,-4.18,102.95,-20.36,thumbs up
1.09,-60.68,82.32,21.47,110.66,5.15,93.03,-4.15,102.92,-20.28,thumbs up
0.86,-60.58,82.42,21.47,110.69,5.1,93.03,-4.17,102.85,-20.24,thumbs up
1.05,-60.56,82.38,21.48,110.64,5.15,93.02,-4.13,102.83,-20.29,thumbs up
1.35,-60.79,82.39,21.5,110.66,5.14,93.12,-4.18,102.97,-20.39,thumbs up
1.28,-60.77,82.37,21.52,110.63,5.16,93.07,-4.13,102.96,-20.22,thumbs up
1.11,-60.73,82.32,21.43,110.55,5.12,92.94,-4.13,102.85,-20.18,thumbs up
0.99,-60.63,82.44,21.34,110.56,5.06,92.89,-4.22,102.82,-20.33,thumbs up
0.89,-60.68,82.54,21.43,110.63,5.06,93.05,-4.25,102.93,-20.36,thumbs up
1.07,-60.67,82.43,21.41,110.58,5.05,93.09,-4.26,102.96,-20.3,thumbs up
0.97,-60.86,82.36,21.38,110.56,5.05,93.02,-4.24,102.99,-20.24,thumbs up
1.13,-60.77,82.29,21.37,110.53,5.15,93.04,-4.21,103.01,-20.25,thumbs up
1.22,-60.78,82.28,21.38,110.56,5.21,92.98,-4.1,102.96,-20.13,thumbs up
1.03,-60.72,82.36,21.31,110.5,5.23,92.92,-4.01,102.9,-20.04,thumbs up
0.92,-60.66,82.44,21.23,110.53,5.16,92.96,-4.0,102.84,-20.03,thumbs up
0.94,-60.73,82.49,21.25,110.62,5.09,93.07,-4.07,102.87,-20.21,thumbs up
1.31,-60.81,82.35,21.24,110.55,5.11,93.02,-4.06,102.9,-20.2,thumbs up
1.17,-60.76,82.32,21.32,110.56,5.12,92.97,-4.03,102.8,-20.12,thumbs up
1.23,-60.61,82.36,21.25,110.54,5.08,92.88,-4.07,102.67,-20.27,thumbs up
1.11,-60.64,82.48,21.23,110.58,5.01,92.93,-4.17,102.73,-20.35,thumbs up
1.18,-60.75,82.49,21.22,110.58,5.01,92.97,-4.2,102.82,-20.4,thumbs up
1.17,-60.79,82.43,21.23,110.51,5.05,92.94,-4.16,102.85,-20.32,thumbs up
0.85,-60.79,82.49,21.28,110.55,5.05,92.88,-4.09,102.69,-20.25,thumbs up
0.74,-60.71,82.47,21.24,110.48,5.05,92.8,-4.1,102.62,-20.3,thumbs up
1.1,-60.75,82.42,21.21,110.43,5.09,92.79,-4.08,102.7,-20.31,thumbs up
1.22,-60.89,82.4,21.29,110.5,5.09,92.86,-4.07,102.75,-20.3,thumbs up
0.98,-60.86,82.34,21.31,110.46,5.11,92.8,-4.05,102.72,-20.25,thumbs up
0.94,-60.86,82.36,21.24,110.46,5.05,92.8,-4.13,102.79,-20.29,thumbs up
0.81,-60.78,82.37,21.23,110.49,5.0,92.8,-4.15,102.79,-20.23,thumbs up
0.82,-60.79,82.35,21.22,110.48,5.0,92.82,-4.16,102.81,-20.27,thumbs up
0.88,-60.8,82.31,21.26,110.45,5.07,92.8,-4.11,102.82,-20.24,thumbs up
0.84,-60.69,82.43,21.3,110.56,5.1,92.84,-4.09,102.83,-20.23,thumbs up
0.68,-60.68,82.48,21.3,110.56,5.11,92.85,-4.06,102.81,-20.19,thumbs up
0.93,-60.84,82.5,21.25,110.56,5.07,92.88,-4.13,102.86,-20.29,thumbs up
0.91,-60.99,82.47,21.3,110.56,5.1,92.89,-4.1,102.87,-20.25,thumbs up
0.89,-60.88,82.45,21.3,110.5,5.04,92.8,-4.16,102.83,-20.23,thumbs up
0.91,-60.74,82.5,21.27,110.52,5.03,92.82,-4.18,102.77,-20.27,thumbs up
1.01,-60.87,82.59,21.31,110.61,5.01,92.9,-4.24,102.8,-20.38,thumbs up
1.26,-61.03,82.54,21.28,110.57,4.99,92.92,-4.28,102.88,-20.42,thumbs up
1.51,-61.1,82.45,21.36,110.56,5.07,92.95,-4.23,102.94,-20.35,thumbs up
